,Species,Admin,Unit,est_suit_area_acre,total_area_acre,perc_suit,Known_Presences,min_dist_miles
157,burningbush,FWS,Lostwood National Wildlife Refuge,19374,27332,0.71,0,464
158,burningbush,FWS,Minnesota Valley National Wildlife Refuge,10670,14937,0.71,0,0
159,burningbush,FWS,Eastern Neck National Wildlife Refuge,1471,2094,0.7,0,12
160,burningbush,FWS,Medicine Lake National Wildlife Refuge,21804,31502,0.69,0,451
161,burningbush,FWS,Canaan Valley National Wildlife Refuge,11285,16688,0.68,0,27
162,burningbush,FWS,Driftless Area National Wildlife Refuge,800,1188,0.67,0,10
163,burningbush,FWS,Detroit River International Wildlife Refuge,3570,5438,0.66,0,7
164,burningbush,FWS,Kootenai National Wildlife Refuge,1797,2766,0.65,0,204
165,burningbush,FWS,Tennessee National Wildlife Refuge,30652,48141,0.64,0,57
166,burningbush,FWS,Sacramento River National Wildlife Refuge,7377,11649,0.63,0,514
167,burningbush,FWS,Wheeler National Wildlife Refuge,21485,33884,0.63,0,67
168,burningbush,FWS,Little Goose National Wildlife Refuge,180,287,0.63,0,274
169,burningbush,FWS,Pixley National Wildlife Refuge,4644,7476,0.62,0,287
170,burningbush,FWS,Toppenish National Wildlife Refuge,1272,2039,0.62,0,105
171,burningbush,FWS,Stone Lakes National Wildlife Refuge,3884,6404,0.61,0,452
172,burningbush,FWS,Billy Frank Jr. Nisqually National Wildlife Refuge,3383,5776,0.59,0,39
173,burningbush,FWS,Horicon National Wildlife Refuge,12951,21902,0.59,0,21
174,burningbush,FWS,Sacramento National Wildlife Refuge,6213,10917,0.57,0,520
175,burningbush,FWS,Desoto National Wildlife Refuge,4644,8366,0.56,0,164
176,burningbush,FWS,Minidoka National Wildlife Refuge,12399,22525,0.55,0,263
177,burningbush,FWS,Mason Neck National Wildlife Refuge,1279,2314,0.55,0,3
178,burningbush,FWS,Seney National Wildlife Refuge,50966,95298,0.53,0,121
179,burningbush,FWS,San Pablo Bay National Wildlife Refuge,10655,20224,0.53,0,484
180,burningbush,FWS,Petit Manan National Wildlife Refuge,3755,7231,0.52,0,3
181,burningbush,FWS,Modoc National Wildlife Refuge,3659,7133,0.51,0,445
182,burningbush,FWS,Black Coulee National Wildlife Refuge,350,683,0.51,0,309
183,burningbush,FWS,Sunburst Lake National Wildlife Refuge,168,329,0.51,0,331
184,burningbush,FWS,Lost Trail National Wildlife Refuge,4517,9017,0.5,0,142
185,burningbush,FWS,War Horse National Wildlife Refuge,1356,2853,0.48,0,257
186,burningbush,FWS,San Diego National Wildlife Refuge,5839,12524,0.47,0,238
187,burningbush,FWS,Ellicott Slough National Wildlife Refuge,91,198,0.46,0,433
188,burningbush,FWS,Colusa National Wildlife Refuge,1888,4082,0.46,0,505
189,burningbush,FWS,San Luis National Wildlife Refuge,7713,17874,0.43,0,385
190,burningbush,FWS,Audubon National Wildlife Refuge,6316,14779,0.43,0,382
191,burningbush,FWS,Silvio O. Conte National Fish and Wildlife Refuge,15958,38352,0.42,Yes (1),0
192,burningbush,FWS,Ruby Lake National Wildlife Refuge,16434,39951,0.41,0,273
193,burningbush,FWS,Muleshoe National Wildlife Refuge,2715,6552,0.41,0,353
194,burningbush,FWS,Logan Cave National Wildlife Refuge,50,126,0.4,0,14
195,burningbush,FWS,Key Cave National Wildlife Refuge,400,1053,0.38,0,62
196,burningbush,FWS,Flint Hills National Wildlife Refuge,6865,18575,0.37,0,9
197,burningbush,FWS,Delevan National Wildlife Refuge,2118,5796,0.37,0,514
198,burningbush,FWS,William L. Finley National Wildlife Refuge,2034,5708,0.36,0,229
199,burningbush,FWS,Port Louisa National Wildlife Refuge,6230,17343,0.36,0,19
200,burningbush,FWS,Bosque Del Apache National Wildlife Refuge,19738,57912,0.34,0,133
201,burningbush,FWS,Ridgefield National Wildlife Refuge,1718,4991,0.34,0,124
202,burningbush,FWS,Lake Andes National Wildlife Refuge,376,1133,0.33,0,255
203,burningbush,FWS,Lake Nettie National Wildlife Refuge,791,2425,0.33,0,379
204,burningbush,FWS,Crane Meadows National Wildlife Refuge,676,2023,0.33,0,52
205,burningbush,FWS,Florence Lake National Wildlife Refuge,515,1560,0.33,0,343
206,burningbush,FWS,Rappahannock River Valley National Wildlife Refuge,3117,9532,0.33,0,24
207,burningbush,FWS,Camas National Wildlife Refuge,3582,10836,0.33,0,187
208,burningbush,FWS,Great River National Wildlife Refuge,3795,11834,0.32,0,21
209,burningbush,FWS,Lake Isom National Wildlife Refuge,580,1813,0.32,0,64
210,burningbush,FWS,Charles Mix County Waterfowl Production Area,1418,4593,0.31,0,255
211,burningbush,FWS,John H. Chafee National Wildlife Refuge,168,565,0.3,0,7
212,burningbush,FWS,Malheur National Wildlife Refuge,56680,188072,0.3,0,296
213,burningbush,FWS,Blackwater National Wildlife Refuge,9026,30463,0.3,0,15
214,burningbush,FWS,Grulla National Wildlife Refuge,951,3239,0.29,0,334
215,burningbush,FWS,Edwin B. Forsythe National Wildlife Refuge,12917,43911,0.29,0,3
216,burningbush,FWS,Sunkhaze Meadows National Wildlife Refuge,3422,11619,0.29,0,56
217,burningbush,FWS,Fallon National Wildlife Refuge,5243,17955,0.29,0,370
218,burningbush,FWS,Las Vegas National Wildlife Refuge,2743,9328,0.29,0,205
219,burningbush,FWS,Sevilleta National Wildlife Refuge,64746,227856,0.28,0,123
220,burningbush,FWS,Sauta Cave National Wildlife Refuge,72,266,0.27,0,48
221,burningbush,FWS,Stump Lake National Wildlife Refuge,7,27,0.27,0,293
222,burningbush,FWS,Umbagog National Wildlife Refuge,9646,37481,0.26,0,12
223,burningbush,FWS,Bitter Lake National Wildlife Refuge,6445,24861,0.26,0,271
224,burningbush,FWS,Reelfoot National Wildlife Refuge,2564,10429,0.25,0,50
225,burningbush,FWS,Holla Bend National Wildlife Refuge,1464,6071,0.24,0,63
226,burningbush,FWS,Lake Mason National Wildlife Refuge,2650,11253,0.24,0,238
227,burningbush,FWS,North Platte National Wildlife Refuge,700,2920,0.24,0,179
228,burningbush,FWS,Lacreek National Wildlife Refuge,4042,16692,0.24,0,252
229,burningbush,FWS,Valle De Oro National Wildlife Refuge,120,489,0.24,0,130
230,burningbush,FWS,Pahranagat National Wildlife Refuge,1088,4672,0.23,0,134
231,burningbush,FWS,Ozark Cavefish National Wildlife Refuge,10,41,0.23,0,21
232,burningbush,FWS,Bear Lake National Wildlife Refuge,4272,18181,0.23,0,322
233,burningbush,FWS,San Bernardino National Wildlife Refuge,530,2368,0.22,0,60
234,burningbush,FWS,Sangre De Cristo Conservation Area,35809,166402,0.22,0,212
235,burningbush,FWS,Agassiz National Wildlife Refuge,13288,62273,0.21,0,226
236,burningbush,FWS,Boyer Chute National Wildlife Refuge,807,3968,0.2,0,158
237,burningbush,FWS,Watercress Darter National Wildlife Refuge,5,24,0.2,0,78
238,burningbush,FWS,Ash Meadows National Wildlife Refuge,4667,24494,0.19,0,145
239,burningbush,FWS,Sherburne National Wildlife Refuge,5767,30666,0.19,0,13
240,burningbush,FWS,Charles M. Russell National Wildlife Refuge,185108,955297,0.19,0,218
241,burningbush,FWS,Julia Butler Hansen Refuge for the Columbian White-tailed Deer,1179,6049,0.19,0,107
242,burningbush,FWS,Bitter Creek National Wildlife Refuge,2636,15035,0.18,0,287
243,burningbush,FWS,Hart Mountain National Antelope Refuge,51728,280286,0.18,0,353
244,burningbush,FWS,Elizabeth Alexandra Morton National Wildlife Refuge,31,178,0.18,0,13
245,burningbush,FWS,Rachel Carson National Wildlife Refuge,1033,5758,0.18,0,2
246,burningbush,FWS,Ul Bend National Wildlife Refuge,9747,56917,0.17,0,287
247,burningbush,FWS,Baskett Slough National Wildlife Refuge,403,2516,0.16,0,190
248,burningbush,FWS,Long Lake National Wildlife Refuge,2214,14056,0.16,0,315
249,burningbush,FWS,Ouray National Wildlife Refuge,1766,11914,0.15,0,265
250,burningbush,FWS,Bowdoin National Wildlife Refuge,2382,15542,0.15,0,324
251,burningbush,FWS,Marin Islands National Wildlife Refuge,65,469,0.14,0,487
252,burningbush,FWS,Trustom Pond National Wildlife Refuge,117,820,0.14,0,9
253,burningbush,FWS,Quivira National Wildlife Refuge,3141,22164,0.14,0,117
254,burningbush,FWS,Rice Lake National Wildlife Refuge,2449,18073,0.14,0,56
255,burningbush,FWS,Ozark Plateau National Wildlife Refuge,604,4300,0.14,0,1
256,burningbush,FWS,Presquile National Wildlife Refuge,165,1297,0.13,0,26
257,burningbush,FWS,Glacial Ridge National Wildlife Refuge,3012,23146,0.13,0,210
258,burningbush,FWS,Hamden Slough National Wildlife Refuge,424,3434,0.12,0,160
259,burningbush,FWS,Sheldon National Wildlife Refuge,71545,577495,0.12,0,380
260,burningbush,FWS,Maxwell National Wildlife Refuge,441,3568,0.12,0,244
261,burningbush,FWS,Lower Hatchie National Wildlife Refuge,1735,14118,0.12,0,30
262,burningbush,FWS,Chickasaw National Wildlife Refuge,2921,26729,0.11,0,40
263,burningbush,FWS,Grays Lake National Wildlife Refuge,503,4998,0.1,0,258
264,burningbush,FWS,Bayou Cocodrie National Wildlife Refuge,1533,15156,0.1,0,250
265,burningbush,FWS,Sutter National Wildlife Refuge,266,2653,0.1,0,489
266,burningbush,FWS,Upper Souris National Wildlife Refuge,3237,32215,0.1,0,424
267,burningbush,FWS,Grays Harbor National Wildlife Refuge,129,1409,0.09,0,91
268,burningbush,FWS,Sequoyah National Wildlife Refuge,1838,20917,0.09,0,64
269,burningbush,FWS,Washita National Wildlife Refuge,736,8114,0.09,0,252
270,burningbush,FWS,Arrowwood National Wildlife Refuge,1366,16008,0.09,0,276
271,burningbush,FWS,Antioch Dunes National Wildlife Refuge,5,53,0.09,0,456
272,burningbush,FWS,San Juan Islands National Wildlife Refuge,43,456,0.09,0,71
273,burningbush,FWS,Sam D. Hamilton Noxubee National Wildlife Refuge,4392,50683,0.09,0,64
274,burningbush,FWS,Slade National Wildlife Refuge,278,2999,0.09,0,305
275,burningbush,FWS,James River National Wildlife Refuge,347,4317,0.08,0,34
276,burningbush,FWS,Des Lacs National Wildlife Refuge,1184,14745,0.08,0,450
277,burningbush,FWS,Great Dismal Swamp National Wildlife Refuge,7691,113358,0.07,0,86
278,burningbush,FWS,Pathfinder National Wildlife Refuge,1198,16851,0.07,0,300
279,burningbush,FWS,Fort Niobrara National Wildlife Refuge,1121,19093,0.06,0,250
280,burningbush,FWS,Bald Knob National Wildlife Refuge,915,15613,0.06,0,80
281,burningbush,FWS,Sand Lake National Wildlife Refuge,1208,21094,0.06,0,221
282,burningbush,FWS,Kirwin National Wildlife Refuge,568,10778,0.05,0,146
283,burningbush,FWS,Arapaho National Wildlife Refuge,1222,25866,0.05,0,211
284,burningbush,FWS,Franz Lake National Wildlife Refuge,29,583,0.05,0,136
285,burningbush,FWS,Loess Bluffs National Wildlife Refuge,347,7562,0.05,0,52
286,burningbush,FWS,Lake Alice National Wildlife Refuge,649,12392,0.05,0,333
287,burningbush,FWS,Blue Ridge National Wildlife Refuge,41,906,0.04,0,269
288,burningbush,FWS,Chase Lake National Wildlife Refuge,175,4354,0.04,0,298
289,burningbush,FWS,Karl E. Mundt National Wildlife Refuge,46,1083,0.04,0,268
290,burningbush,FWS,Cache River National Wildlife Refuge,2827,72291,0.04,0,60
291,burningbush,FWS,Bamforth National Wildlife Refuge,43,1171,0.04,0,216
292,burningbush,FWS,Hatchie National Wildlife Refuge,434,11426,0.04,0,45
