"","Species","Admin","Unit","est_suit_area_acre","total_area_acre","perc_suit","Known_Presences","min_dist_miles"
"278","redbrome","FWS","St. Johns National Wildlife Refuge",819,6460,0.13,"0",1092
"279","redbrome","FWS","Edwin B. Forsythe National Wildlife Refuge",5686,43911,0.13,"0",185
"280","redbrome","FWS","Don Edwards San Francisco Bay National Wildlife Refuge",3716,29229,0.13,"0",4
"281","redbrome","FWS","Great Swamp National Wildlife Refuge",937,7946,0.12,"0",159
"282","redbrome","FWS","Bear Lake National Wildlife Refuge",2164,18181,0.12,"0",324
"283","redbrome","FWS","Cabeza Prieta National Wildlife Refuge",102842,855637,0.12,"Yes (1)",0
"284","redbrome","FWS","Big Muddy National Fish And Wildlife Refuge",2183,18150,0.12,"0",543
"285","redbrome","FWS","Wassaw National Wildlife Refuge",1100,10232,0.11,"0",879
"286","redbrome","FWS","Hart Mountain National Antelope Refuge",27566,280286,0.1,"0",74
"287","redbrome","FWS","San Juan Islands National Wildlife Refuge",46,456,0.1,"0",523
"288","redbrome","FWS","Malheur National Wildlife Refuge",17898,188072,0.1,"0",80
"289","redbrome","FWS","Martin National Wildlife Refuge",412,4279,0.1,"0",362
"290","redbrome","FWS","Cedar Keys National Wildlife Refuge",79,928,0.09,"0",1110
"291","redbrome","FWS","National Bison Range",1538,18850,0.08,"0",437
"292","redbrome","FWS","Cibola National Wildlife Refuge",1088,18443,0.06,"0",20
"293","redbrome","FWS","Sheldon National Wildlife Refuge",27193,577495,0.05,"0",25
"294","redbrome","FWS","Great River National Wildlife Refuge",628,11834,0.05,"0",673
"295","redbrome","FWS","Harris Neck National Wildlife Refuge",122,2827,0.04,"0",906
"296","redbrome","FWS","Everglades Headwaters National Wildlife Refuge and Conservation Area",266,7025,0.04,"0",1133
"297","redbrome","FWS","Assabet River National Wildlife Refuge",89,2369,0.04,"0",28
"298","redbrome","FWS","Silvio O. Conte National Fish and Wildlife Refuge",1129,38352,0.03,"0",33
"299","redbrome","FWS","Washita National Wildlife Refuge",141,8114,0.02,"0",417
"300","redbrome","FWS","Browns Park National Wildlife Refuge",268,12323,0.02,"0",209
"301","redbrome","FWS","Ouray National Wildlife Refuge",189,11914,0.02,"0",212
"302","redbrome","FWS","Lewis And Clark National Wildlife Refuge",316,13172,0.02,"0",408
"303","redbrome","FWS","Patuxent Research Refuge",134,12859,0.01,"0",326
"304","redbrome","FWS","Mason Neck National Wildlife Refuge",34,2314,0.01,"0",364
"305","redbrome","FWS","Union Slough National Wildlife Refuge",0,2908,0,"0",585
"306","redbrome","FWS","Whittlesey Creek National Wildlife Refuge",0,359,0,"0",832
"307","redbrome","FWS","Shiawassee National Wildlife Refuge",0,10186,0,"0",578
"308","redbrome","FWS","Ten Thousand Islands National Wildlife Refuge",0,33944,0,"0",1279
"309","redbrome","FWS","Passage Key National Wildlife Refuge",0,63,0,"0",1205
"310","redbrome","FWS","Sullys Hill National Game Preserve",0,1630,0,"0",665
"311","redbrome","FWS","Willow Lake National Wildlife Refuge",0,1,0,"0",711
"312","redbrome","FWS","Lake Andes National Wildlife Refuge",0,1133,0,"0",401
"313","redbrome","FWS","Cedar Island National Wildlife Refuge",0,14328,0,"0",565
"314","redbrome","FWS","Black Coulee National Wildlife Refuge",0,683,0,"0",667
"315","redbrome","FWS","Swan River National Wildlife Refuge",2,1933,0,"0",483
"316","redbrome","FWS","White Lake National Wildlife Refuge",0,1044,0,"0",501
"317","redbrome","FWS","Tamarac National Wildlife Refuge",0,43553,0,"0",684
"318","redbrome","FWS","Chase Lake National Wildlife Refuge",0,4354,0,"0",592
"319","redbrome","FWS","Seney National Wildlife Refuge",0,95298,0,"0",695
"320","redbrome","FWS","Siletz Bay National Wildlife Refuge",0,525,0,"0",327
"321","redbrome","FWS","Hutton Lake National Wildlife Refuge",0,1992,0,"0",111
"322","redbrome","FWS","Karl E. Mundt National Wildlife Refuge",0,1083,0,"0",395
"323","redbrome","FWS","Upper Mississippi River National Wildlife and Fish Refuge",0,189089,0,"0",710
"324","redbrome","FWS","Mortenson Lake National Wildlife Refuge",0,1976,0,"0",116
