,Species,Admin,Unit,est_suit_area_acre,total_area_acre,perc_suit,Known_Presences,min_dist_miles
216,burbuttercup10,FWS,Lee Metcalf National Wildlife Refuge,0,2899,0,0,94
217,burbuttercup10,FWS,Merritt Island National Wildlife Refuge,0,135370,0,0,1701
218,burbuttercup10,FWS,Tualatin River National Wildlife Refuge,0,1315,0,0,267
219,burbuttercup10,FWS,Driftless Area National Wildlife Refuge,0,1188,0,0,839
220,burbuttercup10,FWS,Arthur R. Marshall Loxahatchee National Wildlife Refuge,0,145397,0,0,1819
221,burbuttercup10,FWS,Egmont Key National Wildlife Refuge,0,331,0,0,1668
222,burbuttercup10,FWS,Banks Lake National Wildlife Refuge,0,2981,0,0,1501
223,burbuttercup10,FWS,Grays Harbor National Wildlife Refuge,0,1409,0,0,361
224,burbuttercup10,FWS,Tensas River National Wildlife Refuge,0,80195,0,0,1063
225,burbuttercup10,FWS,Shell Keys National Wildlife Refuge,0,4,0,0,1189
226,burbuttercup10,FWS,Little Sandy National Wildlife Refuge,0,3820,0,0,890
227,burbuttercup10,FWS,Necedah National Wildlife Refuge,0,44027,0,0,925
228,burbuttercup10,FWS,Copalis National Wildlife Refuge,0,26,0,0,378
229,burbuttercup10,FWS,Great Thicket National Wildlife Refuge,0,144,0,0,1712
230,burbuttercup10,FWS,Nomans Land Island National Wildlife Refuge,0,618,0,0,1850
231,burbuttercup10,FWS,Tallahatchie National Wildlife Refuge,0,4187,0,0,1065
232,burbuttercup10,FWS,Crane Meadows National Wildlife Refuge,0,2023,0,0,794
233,burbuttercup10,FWS,Oregon Islands National Wildlife Refuge,0,516,0,0,198
234,burbuttercup10,FWS,San Andres National Wildlife Refuge,0,60090,0,0,424
235,burbuttercup10,FWS,Lostwood National Wildlife Refuge,0,27332,0,0,562
236,burbuttercup10,FWS,Optima National Wildlife Refuge,0,4341,0,0,454
237,burbuttercup10,FWS,Cabeza Prieta National Wildlife Refuge,0,855637,0,0,311
238,burbuttercup10,FWS,Massasoit National Wildlife Refuge,0,208,0,0,1851
239,burbuttercup10,FWS,Petit Manan National Wildlife Refuge,0,7231,0,0,1844
240,burbuttercup10,FWS,Sequoyah National Wildlife Refuge,0,20917,0,0,772
241,burbuttercup10,FWS,Boyer Chute National Wildlife Refuge,0,3968,0,0,623
242,burbuttercup10,FWS,St. Marks National Wildlife Refuge,0,82181,0,0,1479
243,burbuttercup10,FWS,Swan Lake National Wildlife Refuge,0,11034,0,0,764
244,burbuttercup10,FWS,Archie Carr National Wildlife Refuge,0,255,0,0,1750
245,burbuttercup10,FWS,Des Lacs National Wildlife Refuge,0,14745,0,0,582
246,burbuttercup10,FWS,Mcfaddin National Wildlife Refuge,0,67543,0,0,1079
247,burbuttercup10,FWS,Pierce National Wildlife Refuge,0,391,0,0,238
248,burbuttercup10,FWS,Detroit River International Wildlife Refuge,0,5438,0,0,1233
249,burbuttercup10,FWS,J. Clark Salyer National Wildlife Refuge,0,59328,0,0,633
250,burbuttercup10,FWS,Washita National Wildlife Refuge,0,8114,0,0,579
251,burbuttercup10,FWS,Matlacha Pass National Wildlife Refuge,0,532,0,0,1740
252,burbuttercup10,FWS,Mississippi Sandhill Crane National Wildlife Refuge,0,20155,0,0,1265
253,burbuttercup10,FWS,Bayou Sauvage National Wildlife Refuge,0,25718,0,0,1235
254,burbuttercup10,FWS,Elizabeth Alexandra Morton National Wildlife Refuge,0,178,0,0,1778
255,burbuttercup10,FWS,Farallon Islands National Wildlife Refuge,0,114,0,0,303
256,burbuttercup10,FWS,Minnesota Valley National Wildlife Refuge,0,14937,0,0,770
257,burbuttercup10,FWS,Cross Island National Wildlife Refuge,0,1726,0,0,1990
258,burbuttercup10,FWS,Sacramento River National Wildlife Refuge,0,11649,0,0,175
259,burbuttercup10,FWS,Monomoy National Wildlife Refuge,0,7975,0,0,1885
260,burbuttercup10,FWS,Big Boggy National Wildlife Refuge,0,4500,0,0,1075
261,burbuttercup10,FWS,Gravel Island National Wildlife Refuge,0,19,0,0,1091
262,burbuttercup10,FWS,Aroostook National Wildlife Refuge,0,5387,0,0,1955
263,burbuttercup10,FWS,Sunkhaze Meadows National Wildlife Refuge,0,11619,0,0,1928
264,burbuttercup10,FWS,Erie National Wildlife Refuge,0,8853,0,0,1401
265,burbuttercup10,FWS,Arrowwood National Wildlife Refuge,0,16008,0,0,683
266,burbuttercup10,FWS,Chautauqua National Wildlife Refuge,0,6635,0,0,917
267,burbuttercup10,FWS,Mountain Longleaf National Wildlife Refuge,0,9014,0,0,1275
268,burbuttercup10,FWS,Umbagog National Wildlife Refuge,0,37481,0,0,1812
269,burbuttercup10,FWS,Susquehanna National Wildlife Refuge,0,1,0,0,1616
270,burbuttercup10,FWS,Cedar Point National Wildlife Refuge,0,2598,0,0,1239
271,burbuttercup10,FWS,Kofa National Wildlife Refuge,0,665450,0,0,245
272,burbuttercup10,FWS,Antioch Dunes National Wildlife Refuge,0,53,0,0,239
273,burbuttercup10,FWS,Brazoria National Wildlife Refuge,0,47302,0,0,1072
274,burbuttercup10,FWS,Guadalupe-nipomo Dunes National Wildlife Refuge,0,2501,0,0,368
275,burbuttercup10,FWS,John Hay National Wildlife Refuge,0,80,0,0,1774
276,burbuttercup10,FWS,Crescent Lake National Wildlife Refuge,0,45916,0,0,311
277,burbuttercup10,FWS,Big Oaks National Wildlife Refuge,0,51664,0,0,1157
278,burbuttercup10,FWS,National Elk Refuge,0,24971,0,0,101
279,burbuttercup10,FWS,Attwater Prairie Chicken National Wildlife Refuge,0,10578,0,0,1004
280,burbuttercup10,FWS,North Platte National Wildlife Refuge,7,2920,0,0,255
281,burbuttercup10,FWS,Ernest F. Hollings Ace Basin National Wildlife Refuge,0,12077,0,0,1549
282,burbuttercup10,FWS,Pinellas National Wildlife Refuge,0,392,0,0,1667
283,burbuttercup10,FWS,Dahomey National Wildlife Refuge,0,9794,0,0,1029
284,burbuttercup10,FWS,Featherstone National Wildlife Refuge,0,338,0,0,1572
285,burbuttercup10,FWS,San Juan Islands National Wildlife Refuge,0,456,0,0,387
286,burbuttercup10,FWS,Wolf Island National Wildlife Refuge,0,4632,0,0,1575
287,burbuttercup10,FWS,Quivira National Wildlife Refuge,0,22164,0,0,524
288,burbuttercup10,FWS,War Horse National Wildlife Refuge,0,2853,0,0,272
289,burbuttercup10,FWS,Nansemond National Wildlife Refuge,0,424,0,0,1643
290,burbuttercup10,FWS,Oxbow National Wildlife Refuge,0,1704,0,0,1799
291,burbuttercup10,FWS,Flattery Rocks National Wildlife Refuge,0,109,0,0,433
292,burbuttercup10,FWS,Conboy Lake National Wildlife Refuge,0,6477,0,0,221
293,burbuttercup10,FWS,Delevan National Wildlife Refuge,0,5796,0,0,208
294,burbuttercup10,FWS,National Key Deer Refuge,0,83206,0,0,1857
295,burbuttercup10,FWS,Kellys Slough National Wildlife Refuge,0,692,0,0,770
296,burbuttercup10,FWS,Wertheim National Wildlife Refuge,0,2657,0,0,1745
297,burbuttercup10,FWS,Middle Mississippi River National Wildlife Refuge,0,8155,0,0,926
298,burbuttercup10,FWS,Logan Cave National Wildlife Refuge,0,126,0,0,781
299,burbuttercup10,FWS,Big Lake National Wildlife Refuge,0,10913,0,0,992
300,burbuttercup10,FWS,Theodore Roosevelt National Wildlife Refuge,0,6240,0,0,1049
301,burbuttercup10,FWS,Cedar Keys National Wildlife Refuge,0,928,0,0,1583
302,burbuttercup10,FWS,Morgan Brake National Wildlife Refuge,0,7614,0,0,1083
303,burbuttercup10,FWS,Prime Hook National Wildlife Refuge,0,10157,0,0,1664
304,burbuttercup10,FWS,Block Island National Wildlife Refuge,0,129,0,0,1814
305,burbuttercup10,FWS,Montezuma National Wildlife Refuge,0,10025,0,0,1548
306,burbuttercup10,FWS,Florence Lake National Wildlife Refuge,0,1560,0,0,629
307,burbuttercup10,FWS,Creedman Coulee National Wildlife Refuge,0,84,0,0,327
308,burbuttercup10,FWS,Waubay National Wildlife Refuge,0,4631,0,0,654
309,burbuttercup10,FWS,Chassahowitzka National Wildlife Refuge,0,28345,0,0,1617
310,burbuttercup10,FWS,Hopper Mountain National Wildlife Refuge,0,2338,0,0,371
311,burbuttercup10,FWS,Pinckney Island National Wildlife Refuge,0,4043,0,0,1568
312,burbuttercup10,FWS,Wapack National Wildlife Refuge,0,1644,0,0,1785
313,burbuttercup10,FWS,D 'arbonne National Wildlife Refuge,0,17639,0,0,1015
314,burbuttercup10,FWS,Humboldt Bay National Wildlife Refuge,0,3538,0,0,215
315,burbuttercup10,FWS,Buffalo Lake National Wildlife Refuge,0,7735,0,0,509
316,burbuttercup10,FWS,Canaan Valley National Wildlife Refuge,0,16688,0,0,1456
317,burbuttercup10,FWS,Target Rock National Wildlife Refuge,0,78,0,0,1727
318,burbuttercup10,FWS,Hewitt Lake National Wildlife Refuge,0,720,0,0,369
319,burbuttercup10,FWS,Bear Butte National Wildlife Refuge,0,402,0,0,394
320,burbuttercup10,FWS,John H. Chafee National Wildlife Refuge,0,565,0,0,1815
321,burbuttercup10,FWS,Rydell National Wildlife Refuge,0,2032,0,0,796
322,burbuttercup10,FWS,Missisquoi National Wildlife Refuge,0,7461,0,0,1717
323,burbuttercup10,FWS,Bamforth National Wildlife Refuge,0,1171,0,0,160
324,burbuttercup10,FWS,Mountain Bogs National Wildlife Refuge,0,35,0,0,1403
325,burbuttercup10,FWS,Chickasaw National Wildlife Refuge,0,26729,0,0,1010
326,burbuttercup10,FWS,Deep Fork National Wildlife Refuge,0,10494,0,0,724
327,burbuttercup10,FWS,Lower Suwannee National Wildlife Refuge,0,52148,0,0,1563
328,burbuttercup10,FWS,Hailstone National Wildlife Refuge,0,156,0,0,223
329,burbuttercup10,FWS,Lake Ophelia National Wildlife Refuge,0,18204,0,0,1094
330,burbuttercup10,FWS,Wheeler National Wildlife Refuge,0,33884,0,0,1188
331,burbuttercup10,FWS,Two Ponds National Wildlife Refuge,0,70,0,0,172
332,burbuttercup10,FWS,Black Bayou Lake National Wildlife Refuge,0,5275,0,0,1027
333,burbuttercup10,FWS,St. Vincent National Wildlife Refuge,0,12181,0,0,1454
334,burbuttercup10,FWS,Kirwin National Wildlife Refuge,0,10778,0,0,464
