"","Species","Admin","Unit","est_suit_area_acre","total_area_acre","perc_suit","Known_Presences","min_dist_miles"
"275","medusahead10","FWS","Kofa National Wildlife Refuge",0,665450,0,"0",178
"276","medusahead10","FWS","Antioch Dunes National Wildlife Refuge",0,53,0,"0",47
"277","medusahead10","FWS","Brazoria National Wildlife Refuge",0,47302,0,"0",993
"278","medusahead10","FWS","Guadalupe-nipomo Dunes National Wildlife Refuge",0,2501,0,"0",146
"279","medusahead10","FWS","John Hay National Wildlife Refuge",0,80,0,"0",1629
"280","medusahead10","FWS","Crescent Lake National Wildlife Refuge",0,45916,0,"0",286
"281","medusahead10","FWS","Big Oaks National Wildlife Refuge",0,51664,0,"0",1118
"282","medusahead10","FWS","National Elk Refuge",0,24971,0,"0",124
"283","medusahead10","FWS","Attwater Prairie Chicken National Wildlife Refuge",0,10578,0,"0",923
"284","medusahead10","FWS","North Platte National Wildlife Refuge",0,2920,0,"0",241
"285","medusahead10","FWS","Ernest F. Hollings Ace Basin National Wildlife Refuge",0,12077,0,"0",1555
"286","medusahead10","FWS","Pinellas National Wildlife Refuge",0,392,0,"0",1636
"287","medusahead10","FWS","Dahomey National Wildlife Refuge",0,9794,0,"0",1012
"288","medusahead10","FWS","Featherstone National Wildlife Refuge",0,338,0,"0",1505
"289","medusahead10","FWS","San Juan Islands National Wildlife Refuge",0,456,0,"0",124
"290","medusahead10","FWS","Wolf Island National Wildlife Refuge",0,4632,0,"0",1571
"291","medusahead10","FWS","Quivira National Wildlife Refuge",0,22164,0,"0",542
"292","medusahead10","FWS","War Horse National Wildlife Refuge",0,2853,0,"0",162
"293","medusahead10","FWS","Nansemond National Wildlife Refuge",0,424,0,"0",1599
"294","medusahead10","FWS","Oxbow National Wildlife Refuge",0,1704,0,"0",1663
"295","medusahead10","FWS","Flattery Rocks National Wildlife Refuge",0,109,0,"0",197
"296","medusahead10","FWS","Conboy Lake National Wildlife Refuge",0,6477,0,"0",52
"297","medusahead10","FWS","National Key Deer Refuge",0,83206,0,"0",1816
"298","medusahead10","FWS","Kellys Slough National Wildlife Refuge",0,692,0,"0",497
"299","medusahead10","FWS","Wertheim National Wildlife Refuge",0,2657,0,"0",1636
"300","medusahead10","FWS","Middle Mississippi River National Wildlife Refuge",0,8155,0,"0",934
"301","medusahead10","FWS","Logan Cave National Wildlife Refuge",0,126,0,"0",779
"302","medusahead10","FWS","Big Lake National Wildlife Refuge",0,10913,0,"0",1001
"303","medusahead10","FWS","Browns Park National Wildlife Refuge",0,12323,0,"0",130
"304","medusahead10","FWS","Theodore Roosevelt National Wildlife Refuge",0,6240,0,"0",1027
"305","medusahead10","FWS","Cedar Keys National Wildlife Refuge",0,928,0,"0",1560
"306","medusahead10","FWS","Morgan Brake National Wildlife Refuge",0,7614,0,"0",1064
"307","medusahead10","FWS","Prime Hook National Wildlife Refuge",0,10157,0,"0",1586
"308","medusahead10","FWS","Block Island National Wildlife Refuge",0,129,0,"0",1695
"309","medusahead10","FWS","Montezuma National Wildlife Refuge",0,10025,0,"0",1413
"310","medusahead10","FWS","Florence Lake National Wildlife Refuge",0,1560,0,"0",355
"311","medusahead10","FWS","Creedman Coulee National Wildlife Refuge",0,84,0,"0",228
"312","medusahead10","FWS","Waubay National Wildlife Refuge",0,4631,0,"0",445
"313","medusahead10","FWS","Chassahowitzka National Wildlife Refuge",0,28345,0,"0",1592
"314","medusahead10","FWS","Hopper Mountain National Wildlife Refuge",0,2338,0,"0",158
"315","medusahead10","FWS","Pinckney Island National Wildlife Refuge",0,4043,0,"0",1571
"316","medusahead10","FWS","Wapack National Wildlife Refuge",0,1644,0,"0",1645
"317","medusahead10","FWS","D 'arbonne National Wildlife Refuge",0,17639,0,"0",982
"318","medusahead10","FWS","Humboldt Bay National Wildlife Refuge",0,3538,0,"0",30
"319","medusahead10","FWS","Buffalo Lake National Wildlife Refuge",0,7735,0,"0",433
"320","medusahead10","FWS","Canaan Valley National Wildlife Refuge",0,16688,0,"0",1390
"321","medusahead10","FWS","Target Rock National Wildlife Refuge",0,78,0,"0",1616
"322","medusahead10","FWS","Hewitt Lake National Wildlife Refuge",0,720,0,"0",272
"323","medusahead10","FWS","Bear Butte National Wildlife Refuge",0,402,0,"0",164
